Class	Helper Method Name	Total Number of Calls	Total Number of Distinct Test-Case Callers	Total Number of Multi-called Test Cases
com.helger.commons.codec.IByteArrayCodecTest	void _testCodec(com.helger.commons.codec.IByteArrayCodec)	10	1	1
com.helger.commons.codec.LZWCodecTest	void _testEncodeDecode(byte[])	3	3	null
com.helger.commons.id.MockHasLongID	long getID()	6	1	1
com.helger.commons.id.MockHasIntID	int getID()	6	1	1
com.helger.commons.datetime.PDTFormatPatternsTest	void _checkPatternConsistency(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,boolean,boolean,boolean,boolean)	3	1	1
com.helger.commons.datetime.PDTWebDateHelperTest	void _testW3C(java.time.OffsetDateTime)	3	1	1
com.helger.commons.version.VersionRangeTest	int _compare(java.lang.String,java.lang.String)	47	1	1
com.helger.commons.hierarchy.MockChildrenProvider	com.helger.commons.collection.impl.ICommonsCollection getAllChildren(java.lang.Object)	3	1	1
com.helger.commons.hierarchy.MockChildrenProvider	int getChildCount(java.lang.Object)	3	1	1
com.helger.commons.hierarchy.MockChildrenProvider	boolean hasChildren(java.lang.Object)	3	1	1
com.helger.commons.hierarchy.MockHasParent	java.lang.String getID()	4	1	1
com.helger.commons.hierarchy.MockHasParent	java.lang.String toString()	4	1	1
com.helger.commons.string.ToStringGeneratorTest	void _test(java.lang.Object)	14	1	1
com.helger.commons.pool.ObjectPoolTest$1	void run()	8	6	2
com.helger.commons.supplementary.test.MainMaxThreadCount$TestThread	void run()	7	5	2
com.helger.commons.supplementary.test.java.JavaPrivateMethodFuncTest$Child	java.lang.String wrapper()	3	1	1
com.helger.commons.supplementary.test.java.JavaClassLoaderFuncTest	void _assertNotNull(java.io.InputStream)	72	6	6
com.helger.commons.supplementary.test.java.JavaClassLoaderFuncTest	void _assertNull(java.io.InputStream)	48	7	7
com.helger.commons.supplementary.test.java.JavaFileFuncTest	void _log(java.io.File)	9	1	1
com.helger.commons.supplementary.test.java.JavaFileAccessFuncTest	void _println(java.lang.String)	4	1	1
com.helger.commons.supplementary.test.java.JavaFileAccessFuncTest	void _exec(java.lang.String[])	5	1	1
com.helger.commons.supplementary.test.java.JavaURLFuncTest	void _log(java.net.URL)	5	1	1
com.helger.commons.supplementary.test.java.JavaFileAccessFuncTest$ProcessOutputListener	void run()	7	5	2
com.helger.commons.supplementary.test.java.AESCryptFuncTest$AESCrypter	byte[] encrypt(byte[])	2	1	1
com.helger.commons.supplementary.test.java.AESCryptFuncTest$AESCrypter	byte[] decrypt(byte[])	2	1	1
com.helger.commons.io.file.FileOperationsTest	void _expectedSuccess(com.helger.commons.io.file.FileIOError)	37	11	10
com.helger.commons.io.file.FileOperationsTest	void _expectedError(com.helger.commons.io.file.FileIOError,com.helger.commons.io.file.EFileIOErrorCode)	36	11	9
com.helger.commons.io.file.PathOperationsTest	void _expectedSuccess(com.helger.commons.io.file.FileIOError)	37	11	10
com.helger.commons.io.file.PathOperationsTest	void _expectedError(com.helger.commons.io.file.FileIOError,com.helger.commons.io.file.EFileIOErrorCode)	33	10	8
com.helger.commons.io.file.FileHelperTest	void _expectedSuccess(com.helger.commons.io.file.FileIOError)	6	1	1
com.helger.commons.io.file.FileOperationManagerTest	void _expectedSuccess(com.helger.commons.io.file.FileIOError)	26	12	7
com.helger.commons.io.file.FileOperationManagerTest	void _expectedError(com.helger.commons.io.file.FileIOError,com.helger.commons.io.file.EFileIOErrorCode)	15	8	5
com.helger.commons.io.stream.MockCloseableWithState	boolean isClosed()	3	3	null
com.helger.commons.io.stream.MockCloseableWithState	boolean isFlushed()	3	3	null
com.helger.commons.io.stream.NonClosingOutputStreamTest$MockCloseCountingOutputStream	void close()	5	1	1
com.helger.commons.io.stream.NonClosingOutputStreamTest$MockCloseCountingOutputStream	int getCloseCount()	2	2	null
com.helger.commons.io.stream.StreamHelperTest$2	int available()	3	1	1
com.helger.commons.io.stream.NonClosingInputStreamTest$MockCloseCountingInputStream	void close()	10	2	2
com.helger.commons.io.stream.NonClosingInputStreamTest$MockCloseCountingInputStream	int getCloseCount()	2	2	null
com.helger.commons.url.SimpleURLTest	void _checkAsStringNoEncode(java.lang.String)	12	1	1
com.helger.commons.url.SimpleURLTest	void _checkAsStringEncodeDefault(java.lang.String)	12	1	1
com.helger.commons.url.SimpleURLTest	void _checkAsStringEncodeISO88591(java.lang.String)	12	1	1
com.helger.commons.url.SimpleURLTest	void _checkAsEncodedString(java.lang.String)	9	1	1
com.helger.commons.url.SimpleURLTest	void _checkAsEncodedString(java.lang.String,java.lang.String)	4	1	1
com.helger.commons.debug.GlobalDebugTest	void _setToDefault()	2	2	null
com.helger.commons.collection.CollectionHelperTest$toString__8	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.CollectionHelperTest$toString__9	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.CollectionHelperTest$toString__11	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.CollectionHelperTest$toString__12	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.CollectionHelperTest$toString__14	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.CollectionHelperTest$toString__15	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.CollectionHelperTest$toString__17	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.CollectionHelperTest$toString__18	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.iterate.FilterIteratorTest$nonNull__19	boolean test(java.lang.Object)	18	5	5
com.helger.commons.collection.iterate.FilterIteratorTest$nonNull__20	boolean test(java.lang.Object)	18	5	5
com.helger.commons.collection.iterate.FilterIteratorTest$nonNull__21	boolean test(java.lang.Object)	18	5	5
com.helger.commons.collection.iterate.FilterIteratorTest$nonNull__22	boolean test(java.lang.Object)	18	5	5
com.helger.commons.collection.iterate.FilterIteratorTest$nonNull__23	boolean test(java.lang.Object)	18	5	5
com.helger.commons.collection.iterate.FilterIteratorTest$nonNull__24	boolean test(java.lang.Object)	18	5	5
com.helger.commons.collection.iterate.MapperIteratorTest$parseIntObj__25	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsCopyOnWriteArrayListTest$lambda_testCtor_0__26	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsCopyOnWriteArrayListTest$lambda_testCtor_1__27	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsCopyOnWriteArraySetTest$lambda_testCtor_0__28	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsCopyOnWriteArraySetTest$lambda_testCtor_1__29	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsConcurrentHashMapTest$lambda_testCtor_0__30	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsConcurrentHashMapTest$lambda_testCtor_1__31	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsWeakHashMapTest$lambda_testCtor_0__32	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsWeakHashMapTest$lambda_testCtor_1__33	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsTreeMapTest$lambda_testCtor_0__34	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsTreeMapTest$lambda_testCtor_1__35	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsLinkedHashSetTest$lambda_testCtor_0__36	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsLinkedHashSetTest$lambda_testCtor_1__37	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsArrayListTest$lambda_testCtor_0__38	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsArrayListTest$lambda_testCtor_1__39	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsArrayListTest$lambda_testForEachBreakable_2__40	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsHashMapTest$lambda_testCtor_1__50	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsHashMapTest$lambda_testCtor_2__51	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsLinkedListTest$lambda_testCtor_0__52	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsLinkedListTest$lambda_testCtor_1__53	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsVectorTest$lambda_testCtor_0__54	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsVectorTest$lambda_testCtor_1__55	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsLinkedHashMapTest$lambda_testCtor_0__56	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsLinkedHashMapTest$lambda_testCtor_1__57	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsHashSetTest$lambda_testCtor_0__58	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.impl.CommonsHashSetTest$lambda_testCtor_1__59	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.StackHelperTest$toString__61	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.StackHelperTest$toString__62	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.ArrayHelperTest$parseIntObj__63	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.ArrayHelperTest$parseIntObj__64	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.concurrent.PromiseFuncTest$lambda_testCFApplyAsync_1__71	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.concurrent.PromiseFuncTest$lambda_testCFApplySync_3__73	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.cache.MappedCacheTest$lambda_testMaxSize_f9f7ba91_1__76	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.cache.MappedCacheTest$lambda_testNoMaxSize_f9f7ba91_1__77	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.cache.MappedCacheTest$getNotNull__78	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.cache.MappedCacheTest$getNotNull__79	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.cache.MappedCacheTest$lambda_testNullStoreKey_f9f7ba91_1__80	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.cache.MappedCacheTest$getNotNull__81	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.cache.MappedCacheTest$lambda_testNullValueNotAllowed_f9f7ba91_1__82	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.cache.MappedCacheTest$lambda_testNullValueAllowed_f9f7ba91_1__83	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.cache.MappedCacheTest$lambda_testPrefilledCache_f9f7ba91_1__84	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.cache.MappedCacheTest$getNotNull__85	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.string.StringHelperTest$lambda_testAppendQuotedSB_0__138	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.string.StringHelperTest$lambda_testAppendQuotedWriter_d732c852_1__139	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.supplementary.test.java.JavaListAllLocalesFuncTest$getCountry__140	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.supplementary.test.java.JavaListAllLocalesFuncTest$toString__141	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.supplementary.test.java.JavaListDigestProviderFuncTest$getName__142	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.supplementary.test.java.JavaListDigestProviderFuncTest$toString__143	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.aggregate.IAggregatorTest$getFirstElement__146	java.lang.Object apply(java.lang.Object)	10	3	3
com.helger.commons.aggregate.IAggregatorTest$getLastElement__147	java.lang.Object apply(java.lang.Object)	10	3	3
com.helger.commons.aggregate.IAggregatorTest$getImploded__148	java.lang.Object apply(java.lang.Object)	10	3	3
com.helger.commons.aggregate.IAggregatorTest$lambda_testGetStringCombinatorWithSeparatorChar_f9f7ba91_1__149	java.lang.Object apply(java.lang.Object)	10	3	3
com.helger.commons.aggregate.IAggregatorTest$lambda_testGetStringCombinatorWithSeparatorString_f9f7ba91_1__150	java.lang.Object apply(java.lang.Object)	10	3	3
com.helger.commons.aggregate.IAggregatorTest$getImplodedNonEmpty__151	java.lang.Object apply(java.lang.Object)	10	3	3
com.helger.commons.aggregate.IAggregatorTest$lambda_testGetStringCombinatorWithSeparatorIgnoreEmptyChar_f9f7ba91_1__152	java.lang.Object apply(java.lang.Object)	10	3	3
com.helger.commons.aggregate.IAggregatorTest$lambda_testGetStringCombinatorWithSeparatorIgnoreEmptyString_f9f7ba91_1__153	java.lang.Object apply(java.lang.Object)	10	3	3
com.helger.commons.compare.CompareHelperTest$toString__154	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.compare.CompareHelperTest$toString__155	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.compare.CompareHelperTest$toString__156	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.CollectionHelper$getKey__159	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.CollectionHelper$getKey__160	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.CollectionHelper$getValue__161	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.collection.CollectionHelper$getValue__162	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.functional.IPredicate$nonNull__164	boolean test(java.lang.Object)	18	5	5
com.helger.commons.lang.proxy.LoggingInvocationHandler$init__175	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.name.IDisplayNameProvider$lambda_createHasDisplayName_fec5dbe_1__178	java.lang.String getDisplayName(java.lang.Object)	2	1	1
com.helger.commons.name.INameProvider$lambda_createHasName_10e114a4_1__179	java.lang.String getName(java.lang.Object)	2	1	1
com.helger.commons.text.display.IDisplayTextProvider$lambda_createHasDisplayText_1__181	java.lang.String getDisplayText(java.lang.Object,java.util.Locale)	2	1	1
com.helger.commons.locale.LocaleHelper$lambda_getAllLocaleDisplayNames_0__182	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.functional.IPredicate$lambda_all_e5dc6bc7_1__202	boolean test(java.lang.Object)	18	5	5
com.helger.commons.functional.IPredicate$lambda_none_e5dc6bc7_1__203	boolean test(java.lang.Object)	18	5	5
com.helger.commons.functional.IPredicate$isNull__204	boolean test(java.lang.Object)	18	5	5
com.helger.commons.hierarchy.IParentProvider$lambda_parentProviderHasParent_0__226	java.lang.Object getParent(java.lang.Object)	5	1	1
com.helger.commons.id.IHasID$getID__227	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.string.StringHelper$valueOf__235	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.string.StringHelper$valueOf__236	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.string.StringHelper$valueOf__237	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.string.StringHelper$valueOf__238	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.string.StringHelper$valueOf__239	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.string.StringHelper$valueOf__240	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.string.StringHelper$valueOf__241	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.string.StringHelper$valueOf__242	java.lang.Object apply(java.lang.Object)	4	1	1
com.helger.commons.io.file.IFileFilter$existsFile__246	boolean test(java.lang.Object)	18	5	5
com.helger.commons.io.file.IFileFilter$existsDir__247	boolean test(java.lang.Object)	18	5	5
com.helger.commons.io.file.IFileFilter$lambda_directoryPublic_ccd8cda5_1__248	boolean test(java.lang.Object)	18	5	5
com.helger.commons.io.file.IFileFilter$lambda_parentDirectoryPublic_ccd8cda5_1__249	boolean test(java.lang.Object)	18	5	5
com.helger.commons.io.file.IFileFilter$isHiddenFilename__250	boolean test(java.lang.Object)	18	5	5
com.helger.commons.io.file.IFileFilter$lambda_filenameStartsWith_fca01202_1__251	boolean test(java.lang.Object)	18	5	5
